id,email,total,distance,subject,date,work_related,day,month,year,hour,date_only,year_month
6833,noreply@uber.com,29.93,7.38,Sua viagem de domingo à noite com a Uber,2022-03-27 19:59:28,True,27,3,2022,19,2022-03-27,2022-03
6845,noreply@uber.com,8.91,2.2,Sua viagem de quarta-feira de manhã com a Uber,2022-03-30 10:31:52,True,30,3,2022,10,2022-03-30,2022-03
6846,noreply@uber.com,14.99,3.58,Sua viagem de quarta-feira de manhã com a Uber,2022-03-30 11:59:43,True,30,3,2022,11,2022-03-30,2022-03
6852,noreply@uber.com,8.24,0.87,Sua viagem de quinta-feira à tarde com a Uber,2022-03-31 14:07:17,True,31,3,2022,14,2022-03-31,2022-03
6868,noreply@uber.com,22.49,9.19,Sua viagem de segunda-feira de manhã com a Uber,2022-04-04 06:34:21,True,4,4,2022,6,2022-04-04,2022-04
6871,noreply@uber.com,19.99,9.83,Sua viagem de segunda-feira à tarde com a Uber,2022-04-04 15:37:26,True,4,4,2022,15,2022-04-04,2022-04
6884,noreply@uber.com,8.24,1.41,Sua viagem de quarta-feira de manhã com a Uber,2022-04-06 09:54:29,True,6,4,2022,9,2022-04-06,2022-04
6885,noreply@uber.com,8.24,1.6,Sua viagem de quarta-feira de manhã com a Uber,2022-04-06 11:20:34,True,6,4,2022,11,2022-04-06,2022-04
6900,noreply@uber.com,8.24,1.29,Sua viagem de sexta-feira de manhã com a Uber,2022-04-08 09:48:43,True,8,4,2022,9,2022-04-08,2022-04
6901,noreply@uber.com,8.24,1.01,Sua viagem de sexta-feira de manhã com a Uber,2022-04-08 10:12:50,True,8,4,2022,10,2022-04-08,2022-04
6903,noreply@uber.com,20.85,9.26,Sua viagem de sexta-feira à tarde com a Uber,2022-04-08 13:01:32,True,8,4,2022,13,2022-04-08,2022-04
6932,noreply@uber.com,8.24,0.62,Sua viagem de quarta-feira à tarde com a Uber,2022-04-13 14:30:57,True,13,4,2022,14,2022-04-13,2022-04
6935,noreply@uber.com,8.32,1.63,Sua viagem de quinta-feira de manhã com a Uber,2022-04-14 08:30:43,True,14,4,2022,8,2022-04-14,2022-04
6936,noreply@uber.com,11.91,3.01,Sua viagem de quinta-feira de manhã com a Uber,2022-04-14 09:36:39,True,14,4,2022,9,2022-04-14,2022-04
6947,noreply@uber.com,8.24,0.98,Sua viagem de sábado à tarde com a Uber,2022-04-16 12:34:33,True,16,4,2022,12,2022-04-16,2022-04
6974,noreply@uber.com,9.95,2.91,Sua viagem de sexta-feira de manhã com a Uber,2022-04-22 10:21:41,True,22,4,2022,10,2022-04-22,2022-04
6978,noreply@uber.com,9.93,2.35,Sua viagem de sexta-feira à noite com a Uber,2022-04-22 19:16:39,True,22,4,2022,19,2022-04-22,2022-04
6990,noreply@uber.com,8.24,1.42,Sua viagem de segunda-feira de manhã com a Uber,2022-04-25 09:36:30,True,25,4,2022,9,2022-04-25,2022-04
7030,noreply@uber.com,13.96,3.6,Sua viagem de sábado à noite com a Uber,2022-04-30 19:35:16,True,30,4,2022,19,2022-04-30,2022-04
7031,noreply@uber.com,13.98,2.87,Sua viagem de sábado à noite com a Uber,2022-04-30 22:43:43,True,30,4,2022,22,2022-04-30,2022-04
7043,noreply@uber.com,12.95,2.13,Sua viagem de terça-feira à tarde com a Uber,2022-05-03 14:38:52,True,3,5,2022,14,2022-05-03,2022-05
7044,noreply@uber.com,16.99,3.01,Sua viagem de terça-feira à tarde com a Uber,2022-05-03 15:59:50,True,3,5,2022,15,2022-05-03,2022-05
7064,noreply@uber.com,26.96,9.64,Sua viagem de sábado de manhã com a Uber,2022-05-07 07:14:54,True,7,5,2022,7,2022-05-07,2022-05
7065,noreply@uber.com,13.96,1.74,Sua viagem de sábado de manhã com a Uber,2022-05-07 08:17:42,True,7,5,2022,8,2022-05-07,2022-05
7076,noreply@uber.com,8.53,0.9,Sua viagem de terça-feira à tarde com a Uber,2022-05-10 14:23:07,True,10,5,2022,14,2022-05-10,2022-05
7077,noreply@uber.com,8.53,0.97,Sua viagem de terça-feira à tarde com a Uber,2022-05-10 16:04:46,True,10,5,2022,16,2022-05-10,2022-05
7109,noreply@uber.com,10.94,1.06,Sua viagem de terça-feira à tarde com a Uber,2022-05-17 15:24:45,True,17,5,2022,15,2022-05-17,2022-05
7110,noreply@uber.com,8.53,1.12,Sua viagem de terça-feira à tarde com a Uber,2022-05-17 15:32:57,True,17,5,2022,15,2022-05-17,2022-05
7112,noreply@uber.com,11.94,2.61,Sua viagem de terça-feira à tarde com a Uber,2022-05-17 17:04:04,True,17,5,2022,17,2022-05-17,2022-05
7126,noreply@uber.com,8.53,0.9,Sua viagem de sexta-feira de manhã com a Uber,2022-05-20 10:14:45,True,20,5,2022,10,2022-05-20,2022-05
7145,noreply@uber.com,10.96,2.87,Sua viagem de segunda-feira de manhã com a Uber,2022-05-23 10:27:51,True,23,5,2022,10,2022-05-23,2022-05
7150,noreply@uber.com,10.92,2.32,Sua viagem de segunda-feira à tarde com a Uber,2022-05-23 13:55:36,True,23,5,2022,13,2022-05-23,2022-05
7192,noreply@uber.com,9.96,2.21,Sua viagem de quarta-feira à tarde com a Uber,2022-06-01 14:08:24,True,1,6,2022,14,2022-06-01,2022-06
7193,noreply@uber.com,13.95,2.65,Sua viagem de quarta-feira à tarde com a Uber,2022-06-01 15:51:17,True,1,6,2022,15,2022-06-01,2022-06
7206,noreply@uber.com,7.6,2.23,[Família] Sua viagem de segunda-feira demanhã com a Uber,2022-06-06 11:15:32,False,6,6,2022,11,2022-06-06,2022-06
7213,noreply@uber.com,29.9,11.09,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-06-07 17:31:42,False,7,6,2022,17,2022-06-07,2022-06
7254,noreply@uber.com,11.93,3.28,[Família] Sua viagem de segunda-feira demanhã com a Uber,2022-06-20 11:24:50,False,20,6,2022,11,2022-06-20,2022-06
7255,noreply@uber.com,10.96,2.32,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2022-06-20 15:56:44,False,20,6,2022,15,2022-06-20,2022-06
7260,noreply@uber.com,8.53,0.87,Sua viagem de terça-feira de manhã com a Uber,2022-06-21 08:03:26,True,21,6,2022,8,2022-06-21,2022-06
7261,noreply@uber.com,8.99,1.81,Sua viagem de terça-feira de manhã com a Uber,2022-06-21 09:28:05,True,21,6,2022,9,2022-06-21,2022-06
7263,noreply@uber.com,14.91,3.0,[Família] Sua viagem de terça-feira demanhã com a Uber,2022-06-21 10:45:40,False,21,6,2022,10,2022-06-21,2022-06
7264,noreply@uber.com,13.98,3.15,[Família] Sua viagem de terça-feira demanhã com a Uber,2022-06-21 11:55:58,False,21,6,2022,11,2022-06-21,2022-06
7267,noreply@uber.com,8.53,1.13,[Família] Sua viagem deterça-feira à noite com a Uber,2022-06-21 18:30:49,False,21,6,2022,18,2022-06-21,2022-06
7268,noreply@uber.com,8.53,1.83,[Família] Sua viagem de terça-feira à noite com a Uber,2022-06-21 20:47:02,False,21,6,2022,20,2022-06-21,2022-06
7271,noreply@uber.com,24.96,8.76,[Família] Sua viagem de quinta-feira demanhã com a Uber,2022-06-23 07:17:12,False,23,6,2022,7,2022-06-23,2022-06
7276,noreply@uber.com,24.92,10.31,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2022-06-23 14:08:55,False,23,6,2022,14,2022-06-23,2022-06
7284,noreply@uber.com,7.11,0.91,Sua viagem de terça-feira de manhã com a Uber,2022-06-28 08:43:13,True,28,6,2022,8,2022-06-28,2022-06
7286,noreply@uber.com,8.53,1.46,Sua viagem de terça-feira de manhã com a Uber,2022-06-28 10:33:39,True,28,6,2022,10,2022-06-28,2022-06
7290,noreply@uber.com,15.05,3.74,[Família] Sua viagem de quarta-feira demanhã com a Uber,2022-06-29 10:53:59,False,29,6,2022,10,2022-06-29,2022-06
7294,noreply@uber.com,13.97,3.1,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2022-06-29 14:04:58,False,29,6,2022,14,2022-06-29,2022-06
7308,noreply@uber.com,19.96,4.07,[Família] Sua viagem de sexta-feira demanhã com a Uber,2022-07-01 12:21:38,False,1,7,2022,12,2022-07-01,2022-07
7317,noreply@uber.com,6.41,0.9,Sua viagem de terça-feira de manhã com a Uber,2022-07-05 08:42:25,True,5,7,2022,8,2022-07-05,2022-07
7318,noreply@uber.com,8.94,1.84,Sua viagem de terça-feira de manhã com a Uber,2022-07-05 09:11:21,True,5,7,2022,9,2022-07-05,2022-07
7333,noreply@uber.com,24.97,10.16,[Família] Sua viagem de sexta-feira demanhã com a Uber,2022-07-08 07:37:06,False,8,7,2022,7,2022-07-08,2022-07
7334,noreply@uber.com,9.99,1.73,[Família] Sua viagem de sexta-feira demanhã com a Uber,2022-07-08 08:18:20,False,8,7,2022,8,2022-07-08,2022-07
7341,noreply@uber.com,19.94,9.44,[Família] Sua viagem de sexta-feiraà noite com a Uber,2022-07-08 17:23:12,False,8,7,2022,17,2022-07-08,2022-07
7370,noreply@uber.com,13.91,3.59,Sua viagem de sábado de manhã com a Uber,2022-07-16 12:11:58,True,16,7,2022,12,2022-07-16,2022-07
7372,noreply@uber.com,8.98,2.13,[Família] Sua viagem de sábado à tarde com a Uber,2022-07-16 16:14:56,False,16,7,2022,16,2022-07-16,2022-07
7385,noreply@uber.com,12.93,3.21,[Família] Sua viagem deterça-feira à noite com a Uber,2022-07-19 17:41:42,False,19,7,2022,17,2022-07-19,2022-07
7386,noreply@uber.com,9.91,2.48,[Família] Sua viagem deterça-feira à noite com a Uber,2022-07-19 21:52:22,False,19,7,2022,21,2022-07-19,2022-07
7439,noreply@uber.com,12.9,3.09,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2022-08-01 14:53:24,False,1,8,2022,14,2022-08-01,2022-08
7442,noreply@uber.com,12.92,3.38,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2022-08-01 17:10:28,False,1,8,2022,17,2022-08-01,2022-08
7447,noreply@uber.com,8.53,0.91,Sua viagem de terça-feira de manhã com a Uber,2022-08-02 08:10:42,True,2,8,2022,8,2022-08-02,2022-08
7448,noreply@uber.com,9.93,1.85,Falha no pagamento da sua viagem deterça-feira de manhã com a Uber,2022-08-02 08:33:20,True,2,8,2022,8,2022-08-02,2022-08
7449,noreply@uber.com,9.93,1.85,Sua viagem de terça-feira de manhã com a Uber,2022-08-02 08:43:06,True,2,8,2022,8,2022-08-02,2022-08
7457,noreply@uber.com,8.53,1.01,[Família] Sua viagem de terça-feira à noite com a Uber,2022-08-02 20:13:57,False,2,8,2022,20,2022-08-02,2022-08
7479,noreply@uber.com,41.16,15.72,[Família] Sua viagem de sexta-feira demanhã com a Uber,2022-08-05 08:42:33,False,5,8,2022,8,2022-08-05,2022-08
7480,noreply@uber.com,10.92,1.97,[Família] Sua viagem de sexta-feira demanhã com a Uber,2022-08-05 08:53:13,False,5,8,2022,8,2022-08-05,2022-08
7486,noreply@uber.com,19.9,9.31,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2022-08-05 17:21:45,False,5,8,2022,17,2022-08-05,2022-08
7506,noreply@uber.com,17.15,3.36,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-08-09 12:30:30,False,9,8,2022,12,2022-08-09,2022-08
7511,noreply@uber.com,9.76,1.95,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-08-09 16:39:05,False,9,8,2022,16,2022-08-09,2022-08
7534,noreply@uber.com,9.5,1.72,[Família] Sua viagem de sexta-feira à tarde com a Uber,2022-08-12 15:15:28,False,12,8,2022,15,2022-08-12,2022-08
7540,noreply@uber.com,16.95,2.19,[Família] Sua viagem de domingo demanhã com a Uber,2022-08-14 06:52:55,False,14,8,2022,6,2022-08-14,2022-08
7556,noreply@uber.com,10.93,2.14,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-08-16 15:01:10,False,16,8,2022,15,2022-08-16,2022-08
7560,noreply@uber.com,16.95,4.41,[Família] Sua viagem deterça-feira à noite com a Uber,2022-08-16 18:33:11,False,16,8,2022,18,2022-08-16,2022-08
7567,noreply@uber.com,7.47,2.33,Sua viagem de quarta-feira à tarde com a Uber,2022-08-17 13:14:10,True,17,8,2022,13,2022-08-17,2022-08
7587,noreply@uber.com,8.9,1.92,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2022-08-19 12:31:16,False,19,8,2022,12,2022-08-19,2022-08
7591,noreply@uber.com,9.98,2.2,[Família] Sua viagem de sábado à noite com a Uber,2022-08-20 17:24:27,False,20,8,2022,17,2022-08-20,2022-08
7595,noreply@uber.com,8.53,1.23,[Família] Sua viagem de domingo àtarde com a Uber,2022-08-21 12:11:55,False,21,8,2022,12,2022-08-21,2022-08
7666,noreply@uber.com,10.99,2.3,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2022-09-05 14:15:33,False,5,9,2022,14,2022-09-05,2022-09
7689,noreply@uber.com,29.9,14.77,[Família] Sua viagem de sexta-feira demanhã com a Uber,2022-09-09 07:17:23,False,9,9,2022,7,2022-09-09,2022-09
7695,noreply@uber.com,19.96,8.44,[Família] Sua viagem de segunda-feiraà noite com a Uber,2022-09-12 21:20:42,False,12,9,2022,21,2022-09-12,2022-09
7739,noreply@uber.com,24.92,7.66,[Família] Sua viagem de segunda-feiraà noite com a Uber,2022-09-19 21:44:35,False,19,9,2022,21,2022-09-19,2022-09
7757,noreply@uber.com,10.9,2.86,[Família] Sua viagem de quinta-feira demanhã com a Uber,2022-09-22 09:44:13,False,22,9,2022,9,2022-09-22,2022-09
7762,noreply@uber.com,14.9,2.6,[Família] Sua viagem de quinta-feiraà tarde com a Uber,2022-09-22 12:38:28,False,22,9,2022,12,2022-09-22,2022-09
7775,noreply@uber.com,8.69,1.54,[Família] Sua viagem de sexta-feiraà noite com a Uber,2022-09-23 19:29:35,False,23,9,2022,19,2022-09-23,2022-09
7878,noreply@uber.com,12.97,2.18,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-10-11 16:29:58,False,11,10,2022,16,2022-10-11,2022-10
7880,noreply@uber.com,14.97,2.9,[Família] Sua viagem deterça-feira à noite com a Uber,2022-10-11 17:49:39,False,11,10,2022,17,2022-10-11,2022-10
7956,noreply@uber.com,19.91,8.36,[Família] Sua viagem de sábado demanhã com a Uber,2022-10-22 10:34:49,False,22,10,2022,10,2022-10-22,2022-10
7957,noreply@uber.com,21.9,9.64,[Família] Sua viagem de sábado à tarde com a Uber,2022-10-22 15:48:15,False,22,10,2022,15,2022-10-22,2022-10
7975,noreply@uber.com,8.73,0.59,[Família] Sua viagem deterça-feira à noite com a Uber,2022-10-25 21:05:58,False,25,10,2022,21,2022-10-25,2022-10
8017,noreply@uber.com,9.99,2.17,[Família] Sua viagem de terça-feira à tarde com a Uber,2022-11-01 16:08:02,False,1,11,2022,16,2022-11-01,2022-11
8018,noreply@uber.com,14.95,2.25,[Família] Sua viagem deterça-feira à noite com a Uber,2022-11-01 18:19:12,False,1,11,2022,18,2022-11-01,2022-11
8020,noreply@uber.com,27.94,10.02,[Família] Sua viagem deterça-feira à noite com a Uber,2022-11-01 23:35:08,False,1,11,2022,23,2022-11-01,2022-11
8054,noreply@uber.com,8.03,1.47,[Família] Sua viagem de domingo àtarde com a Uber,2022-11-06 13:45:47,False,6,11,2022,13,2022-11-06,2022-11
8056,noreply@uber.com,8.11,1.01,[Família] Sua viagem de domingo ànoite com a Uber,2022-11-06 18:46:07,False,6,11,2022,18,2022-11-06,2022-11
8062,noreply@uber.com,30.01,10.05,[Família] Sua viagem de terça-feira demanhã com a Uber,2022-11-08 07:47:50,False,8,11,2022,7,2022-11-08,2022-11
8063,noreply@uber.com,19.49,2.25,[Família] Sua viagem de terça-feira demanhã com a Uber,2022-11-08 08:16:32,False,8,11,2022,8,2022-11-08,2022-11
8068,noreply@uber.com,15.58,4.05,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-11-08 12:20:57,False,8,11,2022,12,2022-11-08,2022-11
8072,noreply@uber.com,8.92,1.95,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-11-08 16:56:53,False,8,11,2022,16,2022-11-08,2022-11
8073,noreply@uber.com,24.93,9.49,[Família] Sua viagem deterça-feira à noite com a Uber,2022-11-08 17:40:38,False,8,11,2022,17,2022-11-08,2022-11
8084,noreply@uber.com,14.92,3.25,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2022-11-09 15:16:59,False,9,11,2022,15,2022-11-09,2022-11
8085,noreply@uber.com,8.03,1.05,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2022-11-09 16:42:12,False,9,11,2022,16,2022-11-09,2022-11
8113,noreply@uber.com,8.03,0.66,[Família] Sua viagem de domingo demanhã com a Uber,2022-11-13 08:06:00,False,13,11,2022,8,2022-11-13,2022-11
8116,noreply@uber.com,8.03,1.18,[Família] Sua viagem de domingo demanhã com a Uber,2022-11-13 12:02:08,False,13,11,2022,12,2022-11-13,2022-11
8162,noreply@uber.com,12.99,3.98,[Família] Sua viagem de domingo àtarde com a Uber,2022-11-20 12:19:20,False,20,11,2022,12,2022-11-20,2022-11
8163,noreply@uber.com,10.96,2.61,[Família] Sua viagem de domingo àtarde com a Uber,2022-11-20 12:37:34,False,20,11,2022,12,2022-11-20,2022-11
8174,noreply@uber.com,9.99,1.79,Sua viagem de terça-feira de manhã com a Uber,2022-11-22 11:45:20,True,22,11,2022,11,2022-11-22,2022-11
8176,noreply@uber.com,10.95,2.61,Sua viagem de terça-feira à tarde com a Uber,2022-11-22 12:36:36,True,22,11,2022,12,2022-11-22,2022-11
8205,noreply@uber.com,10.99,2.18,Sua viagem de sexta-feira à tarde com a Uber,2022-11-25 16:51:49,True,25,11,2022,16,2022-11-25,2022-11
8206,noreply@uber.com,13.96,3.01,Sua viagem de sexta-feira à noite com a Uber,2022-11-25 18:13:30,True,25,11,2022,18,2022-11-25,2022-11
8258,noreply@uber.com,8.03,1.24,Sua viagem de domingo à tarde com a Uber,2022-12-04 12:11:22,True,4,12,2022,12,2022-12-04,2022-12
8271,noreply@uber.com,9.96,2.04,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-12-06 15:39:42,False,6,12,2022,15,2022-12-06,2022-12
8274,noreply@uber.com,24.94,10.51,[Família] Sua viagem de quarta-feira demanhã com a Uber,2022-12-07 07:15:09,False,7,12,2022,7,2022-12-07,2022-12
8276,noreply@uber.com,12.95,2.93,[Família] Sua viagem de quarta-feira demanhã com a Uber,2022-12-07 08:37:29,False,7,12,2022,8,2022-12-07,2022-12
8282,noreply@uber.com,15.05,9.62,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2022-12-07 17:03:53,False,7,12,2022,17,2022-12-07,2022-12
8323,noreply@uber.com,19.99,7.65,[Família] Sua viagem de segunda-feiraà noite com a Uber,2022-12-12 21:17:27,False,12,12,2022,21,2022-12-12,2022-12
8329,noreply@uber.com,11.92,2.63,[Família] Sua viagem deterça-feira à tarde com a Uber,2022-12-13 14:04:14,False,13,12,2022,14,2022-12-13,2022-12
8343,noreply@uber.com,14.9,1.97,[Família] Sua viagem de sexta-feira à tarde com a Uber,2022-12-16 13:15:25,False,16,12,2022,13,2022-12-16,2022-12
8348,noreply@uber.com,20.27,9.33,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2022-12-16 16:27:52,False,16,12,2022,16,2022-12-16,2022-12
8389,noreply@uber.com,11.99,2.77,[Família] Sua viagem de quinta-feira demanhã com a Uber,2022-12-22 09:54:42,False,22,12,2022,9,2022-12-22,2022-12
8392,noreply@uber.com,14.98,3.6,[Família] Sua viagem de quinta-feira demanhã com a Uber,2022-12-22 11:41:23,False,22,12,2022,11,2022-12-22,2022-12
8402,noreply@uber.com,8.03,0.6,Sua viagem de sexta-feira à tarde com a Uber,2022-12-23 12:53:44,True,23,12,2022,12,2022-12-23,2022-12
8407,noreply@uber.com,9.99,1.21,Sua viagem de sexta-feira à noite com a Uber,2022-12-23 19:19:28,True,23,12,2022,19,2022-12-23,2022-12
8412,noreply@uber.com,49.94,9.29,Sua viagem de domingo de manhã com a Uber,2022-12-25 03:04:49,True,25,12,2022,3,2022-12-25,2022-12
8416,noreply@uber.com,8.03,0.6,Sua viagem de segunda-feira à tarde com a Uber,2022-12-26 13:08:47,True,26,12,2022,13,2022-12-26,2022-12
8417,noreply@uber.com,8.03,1.24,Sua viagem de segunda-feira à noite com a Uber,2022-12-26 19:26:08,True,26,12,2022,19,2022-12-26,2022-12
8419,noreply@uber.com,8.03,0.59,Sua viagem de terça-feira à tarde com a Uber,2022-12-27 13:02:26,True,27,12,2022,13,2022-12-27,2022-12
8420,noreply@uber.com,8.03,1.24,Sua viagem de terça-feira à noite com a Uber,2022-12-27 19:21:31,True,27,12,2022,19,2022-12-27,2022-12
8425,noreply@uber.com,8.03,0.61,Sua viagem de quarta-feira à tarde com a Uber,2022-12-28 12:40:45,True,28,12,2022,12,2022-12-28,2022-12
8430,noreply@uber.com,8.03,1.25,Sua viagem de quarta-feira à noite com a Uber,2022-12-28 19:25:59,True,28,12,2022,19,2022-12-28,2022-12
8435,noreply@uber.com,8.03,0.61,Sua viagem de quinta-feira à tarde com a Uber,2022-12-29 12:55:56,True,29,12,2022,12,2022-12-29,2022-12
8440,noreply@uber.com,8.03,1.25,Sua viagem de quinta-feira à noite com a Uber,2022-12-29 19:19:44,True,29,12,2022,19,2022-12-29,2022-12
8461,noreply@uber.com,7.32,0.63,Sua viagem de terça-feira à tarde com a Uber,2023-01-03 12:57:54,True,3,1,2023,12,2023-01-03,2023-01
8464,noreply@uber.com,6.61,1.24,Sua viagem de terça-feira à noite com a Uber,2023-01-03 19:24:13,True,3,1,2023,19,2023-01-03,2023-01
8467,noreply@uber.com,8.03,0.58,Sua viagem de quarta-feira à tarde com a Uber,2023-01-04 12:51:20,True,4,1,2023,12,2023-01-04,2023-01
8470,noreply@uber.com,8.03,1.25,Sua viagem de quarta-feira à noite com a Uber,2023-01-04 19:26:02,True,4,1,2023,19,2023-01-04,2023-01
8475,noreply@uber.com,8.03,0.61,Sua viagem de quinta-feira à tarde com a Uber,2023-01-05 12:42:28,True,5,1,2023,12,2023-01-05,2023-01
8480,noreply@uber.com,8.03,1.51,Sua viagem de quinta-feira à noite com a Uber,2023-01-05 19:36:19,True,5,1,2023,19,2023-01-05,2023-01
8483,noreply@uber.com,24.93,9.61,[Família] Sua viagem de sexta-feira demanhã com a Uber,2023-01-06 07:44:44,False,6,1,2023,7,2023-01-06,2023-01
8484,noreply@uber.com,12.95,2.41,[Família] Sua viagem de sexta-feira demanhã com a Uber,2023-01-06 09:40:07,False,6,1,2023,9,2023-01-06,2023-01
8487,noreply@uber.com,5.86,0.62,Sua viagem de sexta-feira à tarde com a Uber,2023-01-06 12:36:23,True,6,1,2023,12,2023-01-06,2023-01
8490,noreply@uber.com,24.92,9.51,[Família] Sua viagem de sexta-feiraà noite com a Uber,2023-01-06 18:03:15,False,6,1,2023,18,2023-01-06,2023-01
8491,noreply@uber.com,7.63,1.49,Sua viagem de sexta-feira à noite com a Uber,2023-01-06 19:33:07,True,6,1,2023,19,2023-01-06,2023-01
8502,noreply@uber.com,11.9,2.5,[Família] Sua viagem de segunda-feira de manhã com a Uber,2023-01-09 12:01:07,False,9,1,2023,12,2023-01-09,2023-01
8510,noreply@uber.com,8.03,1.23,Sua viagem de segunda-feira à tarde com a Uber,2023-01-09 16:39:09,True,9,1,2023,16,2023-01-09,2023-01
8620,noreply@uber.com,8.75,0.61,[Família] Sua viagem de quarta-feiraà tarde com a Uber,2023-01-25 12:54:27,False,25,1,2023,12,2023-01-25,2023-01
8654,noreply@uber.com,8.03,0.67,[Família] Sua viagem de sexta-feiraà tarde com a Uber,2023-01-27 14:03:01,False,27,1,2023,14,2023-01-27,2023-01
8671,noreply@uber.com,14.91,2.08,[Família] Sua viagem de segunda-feiraà tarde com a Uber,2023-01-30 14:59:31,False,30,1,2023,14,2023-01-30,2023-01
8717,noreply@uber.com,11.81,3.56,[Família] Sua viagem de sábado à noite com a Uber,2023-02-04 19:24:02,False,4,2,2023,19,2023-02-04,2023-02
8718,noreply@uber.com,10.23,2.55,[Família] Sua viagem de sábado à noite com a Uber,2023-02-04 21:00:07,False,4,2,2023,21,2023-02-04,2023-02
8737,noreply@uber.com,21.99,9.35,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-02-08 07:22:34,False,8,2,2023,7,2023-02-08,2023-02
8738,noreply@uber.com,12.95,1.7,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-02-08 07:54:12,False,8,2,2023,7,2023-02-08,2023-02
8743,noreply@uber.com,19.92,10.06,[Família] Sua viagem de quarta-feira demanhã com a Uber,2023-02-08 11:30:52,False,8,2,2023,11,2023-02-08,2023-02
8751,noreply@uber.com,13.97,3.43,[Família] Sua viagem de quinta-feira demanhã com a Uber,2023-02-09 12:56:32,False,9,2,2023,12,2023-02-09,2023-02
8752,noreply@uber.com,8.03,1.39,Sua viagem de quinta-feira de manhã com a Uber,2023-02-09 13:55:52,True,9,2,2023,13,2023-02-09,2023-02
8771,noreply@uber.com,11.99,3.17,[Família] Sua viagem de sábado à tarde com a Uber,2023-02-11 13:52:13,False,11,2,2023,13,2023-02-11,2023-02
8775,noreply@uber.com,11.62,2.82,[Família] Sua viagem de sábado à noite com a Uber,2023-02-11 19:23:16,False,11,2,2023,19,2023-02-11,2023-02
8780,noreply@uber.com,11.92,1.74,[Família] Sua viagem de domingo àtarde com a Uber,2023-02-12 15:57:36,False,12,2,2023,15,2023-02-12,2023-02
8801,noreply@uber.com,8.03,0.62,[Família] Sua viagem de segunda-feiraà noite com a Uber,2023-02-13 22:41:28,False,13,2,2023,22,2023-02-13,2023-02
8817,noreply@uber.com,8.03,0.65,[Família] Sua viagem de quarta-feira à tarde com a Uber,2023-02-15 14:07:33,False,15,2,2023,14,2023-02-15,2023-02
8860,noreply@uber.com,8.9,1.28,Sua viagem de terça-feira à tarde com a Uber,2023-02-21 15:44:20,True,21,2,2023,15,2023-02-21,2023-02
8864,noreply@uber.com,8.4,2.23,Sua viagem de terça-feira à noite com a Uber,2023-02-21 17:19:20,True,21,2,2023,17,2023-02-21,2023-02
8866,noreply@uber.com,8.03,1.29,Sua viagem de terça-feira à noite com a Uber,2023-02-21 19:03:22,True,21,2,2023,19,2023-02-21,2023-02
8867,noreply@uber.com,8.93,1.91,Sua viagem de terça-feira à noite com a Uber,2023-02-21 19:36:21,True,21,2,2023,19,2023-02-21,2023-02
8875,noreply@uber.com,8.31,1.75,Sua viagem de quarta-feira de manhã com a Uber,2023-02-22 08:45:06,True,22,2,2023,8,2023-02-22,2023-02
8877,noreply@uber.com,8.75,2.2,Sua viagem de quarta-feira de manhã com a Uber,2023-02-22 09:03:21,True,22,2,2023,9,2023-02-22,2023-02
8889,noreply@uber.com,8.75,1.83,[Família] Sua viagem de quarta-feiraà noite com a Uber,2023-02-22 20:10:17,False,22,2,2023,20,2023-02-22,2023-02
8904,noreply@uber.com,8.03,1.31,[Família] Sua viagem de quinta-feiraà noite com a Uber,2023-02-23 17:16:47,False,23,2,2023,17,2023-02-23,2023-02
8927,noreply@uber.com,8.03,1.02,[Família] Sua viagem de domingo ànoite com a Uber,2023-02-26 17:07:15,False,26,2,2023,17,2023-02-26,2023-02
8928,noreply@uber.com,5.94,0.57,[Família] Sua viagem de domingo ànoite com a Uber,2023-02-26 21:10:27,False,26,2,2023,21,2023-02-26,2023-02
8939,noreply@uber.com,8.03,0.67,[Família] Sua viagem deterça-feira à tarde com a Uber,2023-02-28 14:10:26,False,28,2,2023,14,2023-02-28,2023-02
8983,noreply@uber.com,11.9,3.6,[Família] Sua viagem de sábado à noite com a Uber,2023-03-04 19:22:40,False,4,3,2023,19,2023-03-04,2023-03
